Date,Open,High,Low,Close,Adj Close,Volume
2011-10-04,519.200012,529.500000,514.549988,522.974976,424.347229,4718224
2011-10-05,527.250000,531.500000,520.500000,521.775024,423.373535,3415262
2011-10-07,537.549988,538.900024,518.750000,524.275024,425.402161,5085808
2011-10-10,524.000000,537.000000,524.000000,532.349976,431.954254,3854814
2011-10-11,537.500000,539.000000,517.250000,520.424988,422.278320,4476374
2011-10-12,533.000000,544.700012,531.000000,539.525024,437.776062,5871662
2011-10-13,548.250000,552.474976,540.049988,546.375000,443.334229,5408918
2011-10-14,544.700012,570.375000,544.450012,567.125000,460.171051,6710132
2011-10-17,575.750000,577.000000,555.650024,560.125000,454.491028,4358690
2011-10-18,531.000000,532.125000,510.250000,516.775024,419.316528,12006778
2011-10-19,521.500000,527.200012,517.599976,524.474976,425.564331,3827420
2011-10-20,518.000000,523.500000,515.150024,522.450012,423.921326,2245412
2011-10-21,527.450012,530.000000,521.500000,524.924988,425.929474,2461130
2011-10-24,530.000000,546.150024,529.750000,539.875000,438.060150,3271720
2011-10-25,544.500000,553.500000,535.724976,549.325012,446.969879,4158746
2011-10-28,564.500000,569.549988,555.500000,560.750000,456.266052,3259116
2011-10-31,560.000000,566.000000,556.000000,557.900024,453.947113,1778740
2011-11-01,554.000000,561.500000,548.125000,554.224976,450.956696,1458210
2011-11-02,550.625000,560.924988,550.000000,553.424988,450.305878,1550844
2011-11-03,548.900024,554.700012,543.500000,552.500000,449.553101,1891268
2011-11-04,560.500000,562.500000,543.599976,549.900024,447.437683,2716008
2011-11-08,548.000000,557.400024,548.000000,552.625000,449.654816,1692104
2011-11-09,555.000000,573.000000,553.150024,561.474976,456.855804,3921980
2011-11-11,555.000000,570.500000,553.625000,565.500000,460.130981,3629590
2011-11-14,570.000000,578.000000,562.250000,564.200012,459.073151,2329150
2011-11-15,562.525024,569.474976,560.000000,562.200012,457.445831,1468478
2011-11-16,563.000000,566.400024,552.599976,558.625000,454.536957,1871602
2011-11-17,557.500000,561.750000,553.799988,557.575012,453.682556,1391988
2011-11-18,552.875000,554.900024,538.150024,543.299988,442.067383,2789442
2011-11-21,542.500000,544.150024,530.049988,533.599976,434.174805,2871704
2011-11-22,534.450012,547.500000,528.500000,540.924988,440.134918,3723582
2011-11-23,540.974976,540.974976,520.500000,531.150024,432.181274,2355750
2011-11-24,531.000000,548.200012,522.500000,545.900024,444.182983,3766844
2011-11-25,542.500000,543.950012,528.549988,531.950012,432.832275,2140604
2011-11-28,538.974976,548.000000,537.000000,544.250000,442.840424,1504486
2011-11-29,546.500000,552.950012,543.099976,546.650024,444.793243,2554696
2011-11-30,540.575012,561.474976,540.575012,557.775024,453.845337,3481698
2011-12-01,570.000000,574.275024,563.099976,567.400024,461.676941,2481448
2011-12-02,567.424988,592.500000,564.799988,589.000000,479.252258,3968866
2011-12-05,586.250000,591.950012,581.275024,590.474976,480.452454,1530476
2011-12-07,590.000000,596.450012,586.799988,589.775024,479.882751,2637422
2011-12-08,585.000000,594.500000,583.575012,588.799988,479.089447,3326444
2011-12-09,580.500000,591.400024,580.500000,586.200012,476.973907,2763230
2011-12-12,588.000000,595.000000,577.549988,590.174988,480.208435,3172170
2011-12-13,587.500000,598.450012,583.325012,589.349976,479.537048,3274558
2011-12-14,590.250000,594.500000,585.000000,591.224976,481.062469,3346176
2011-12-15,589.849976,594.950012,577.299988,591.250000,481.082855,3669372
2011-12-16,588.275024,591.275024,566.150024,573.150024,466.355560,3550896
2011-12-19,569.500000,578.700012,557.200012,571.825012,465.277344,3667724
2011-12-20,572.674988,575.549988,564.125000,566.674988,461.086884,1809396
2011-12-21,575.000000,583.000000,561.224976,579.349976,471.400116,3116976
2011-12-22,576.000000,581.924988,567.125000,575.849976,468.552429,2086268
2011-12-23,575.500000,581.000000,569.549988,578.575012,470.769653,1578590
2011-12-26,578.575012,595.099976,576.750000,594.200012,483.483276,2229352
2011-12-27,592.700012,595.000000,585.000000,589.724976,479.842072,983902
2011-12-28,589.349976,591.775024,582.950012,584.599976,475.672058,1197910
2011-12-29,581.750000,589.049988,579.750000,582.849976,474.248199,1585728
2011-12-30,589.000000,591.250000,578.250000,580.325012,472.193573,1545410
2012-01-02,580.500000,592.974976,576.500000,589.299988,479.496033,2248542
2012-01-03,591.625000,604.950012,590.000000,598.799988,487.226135,2708884
2012-01-04,602.450012,602.500000,584.650024,586.500000,477.217957,2386770
2012-01-05,586.400024,592.500000,583.674988,586.000000,476.811279,2547312
2012-01-06,583.000000,594.174988,578.400024,584.700012,475.753296,2119728
2012-01-07,null,null,null,null,null,null
2012-01-09,585.500000,589.849976,582.625000,585.674988,476.546600,1509028
2012-01-10,587.500000,592.750000,579.250000,582.700012,474.126068,3591790
2012-01-11,585.700012,587.500000,566.575012,568.500000,462.571899,5675380
2012-01-12,550.500000,557.500000,534.325012,544.750000,443.247040,9528684
2012-01-13,548.575012,551.674988,536.500000,542.875000,441.721588,4019828
2012-01-16,542.000000,557.000000,539.450012,554.700012,451.343201,3047202
2012-01-17,559.950012,562.349976,547.000000,551.974976,449.126068,3704218
2012-01-18,540.000000,548.150024,522.650024,538.075012,437.815948,11665532
2012-01-19,543.500000,544.450012,532.700012,537.775024,437.571991,4163292
2012-01-20,539.974976,545.474976,536.500000,539.750000,439.178864,2572694
2012-01-23,543.000000,545.724976,537.075012,538.849976,438.446564,2130496
2012-01-24,544.000000,547.500000,539.000000,544.349976,442.921875,2641310
2012-01-25,547.450012,554.974976,545.525024,549.000000,447.939636,5845238
2012-01-27,552.500000,560.275024,550.049988,554.375000,452.325317,5209718
2012-01-30,551.250000,559.474976,550.375000,555.875000,453.549133,2595558
2012-01-31,556.500000,567.950012,556.500000,566.200012,461.973541,3538120
2012-02-01,564.700012,567.500000,554.125000,564.349976,460.463928,2288804
2012-02-02,568.000000,576.325012,565.150024,574.000000,468.337616,3386140
2012-02-03,572.500000,588.000000,570.500000,585.775024,477.945129,2777558
2012-02-06,591.849976,600.025024,586.674988,596.924988,487.042633,3427196
2012-02-07,604.849976,604.849976,595.950012,599.000000,488.735504,3407656
2012-02-08,608.200012,613.424988,605.500000,609.825012,497.567902,3627184
2012-02-09,605.549988,616.000000,594.000000,614.299988,501.219238,3038062
2012-02-10,614.000000,619.000000,606.000000,616.700012,503.177460,2324302
2012-02-13,611.099976,618.974976,607.000000,612.849976,500.036133,1631770
2012-02-14,612.500000,614.775024,607.500000,610.000000,497.710846,1826646
2012-02-15,613.575012,624.400024,609.750000,620.799988,506.522827,2167166
2012-02-16,619.000000,621.000000,609.000000,612.674988,499.893341,1886660
2012-02-17,617.424988,627.000000,610.500000,614.375000,501.280487,4096568
2012-02-21,611.775024,620.000000,602.375000,618.525024,504.666473,2489504
2012-02-22,617.500000,633.424988,614.500000,626.174988,510.908142,3141826
2012-02-23,624.525024,637.450012,622.000000,629.900024,513.947388,4086880
2012-02-24,629.500000,640.424988,628.625000,635.000000,518.108643,2346400
2012-02-27,639.500000,639.974976,622.799988,626.025024,510.785889,1861370
2012-02-28,627.625000,630.200012,609.549988,613.275024,500.383026,3973490
2012-02-29,620.000000,620.000000,606.125000,610.974976,498.506226,3060216
2012-03-01,611.500000,613.474976,605.025024,609.799988,497.547577,1568594
2012-03-02,613.000000,613.500000,603.500000,608.625000,496.589142,2309232
2012-03-03,null,null,null,null,null,null
2012-03-05,607.000000,611.224976,600.500000,603.650024,492.529785,1540878
2012-03-06,601.500000,610.650024,594.500000,601.000000,490.367432,1717722
2012-03-07,597.500000,603.000000,593.275024,596.424988,486.634583,1945666
2012-03-09,613.500000,613.500000,601.474976,604.275024,493.039703,2225758
2012-03-12,607.950012,609.424988,591.599976,594.525024,485.084564,2240278
2012-03-13,595.000000,607.474976,595.000000,598.500000,488.327698,2492464
2012-03-14,605.049988,607.000000,575.500000,577.275024,471.009827,8065314
2012-03-15,579.500000,585.474976,572.500000,581.849976,474.742554,4284236
2012-03-16,584.974976,590.000000,579.000000,584.775024,477.129211,2054724
2012-03-19,584.775024,584.775024,555.900024,561.000000,457.730713,5132864
2012-03-20,564.500000,572.500000,560.000000,567.424988,462.973083,3683204
2012-03-21,568.474976,589.900024,568.275024,587.875000,479.658600,4553242
2012-03-22,587.349976,594.849976,580.000000,583.875000,476.394836,3421694
2012-03-23,587.500000,595.950012,582.400024,592.325012,483.289459,3158436
2012-03-26,588.500000,592.500000,577.000000,580.799988,473.886017,3053384
2012-03-27,586.500000,589.825012,575.974976,587.375000,479.250549,1588246
2012-03-28,587.000000,587.325012,577.224976,582.549988,475.313751,2051096
2012-03-29,575.500000,582.000000,566.200012,570.599976,465.563538,2681214
2012-03-30,572.750000,587.875000,572.750000,584.400024,476.823425,2543342
2012-04-02,585.000000,599.500000,585.000000,597.125000,487.205719,2326988
2012-04-03,600.099976,603.674988,587.650024,589.000000,480.576508,2269154
2012-04-04,584.500000,594.900024,583.500000,589.224976,480.759857,2165054
2012-04-09,585.000000,594.000000,579.125000,582.049988,474.905731,1576628
2012-04-10,583.150024,587.825012,576.125000,578.099976,471.682800,1532992
2012-04-11,574.849976,577.500000,567.599976,569.049988,464.298920,1781586
2012-04-12,570.125000,574.000000,564.549988,565.825012,461.667480,2114686
2012-04-13,545.674988,552.349976,530.625000,534.174988,435.843750,8994680
2012-04-16,532.625000,537.150024,526.650024,534.875000,436.414856,5016110
2012-04-17,542.500000,547.474976,536.900024,545.424988,445.022705,2473664
2012-04-18,550.000000,557.349976,546.924988,548.775024,447.756042,2882264
2012-04-19,550.450012,553.400024,545.549988,551.474976,449.959137,1767416
2012-04-20,546.625000,553.974976,538.700012,544.224976,444.043793,2450024
2012-04-23,546.974976,551.200012,523.825012,532.125000,434.171021,2843868
2012-04-24,561.000000,602.500000,558.650024,597.099976,487.185303,18113782
2012-04-25,594.500000,595.000000,583.750000,585.525024,477.741241,5417898
2012-04-26,585.000000,600.950012,582.250000,597.325012,487.369141,5476292
2012-04-27,595.000000,606.000000,595.000000,602.000000,491.183350,3711146
2012-04-30,602.000000,625.000000,602.000000,623.299988,508.562439,4604822
2012-05-02,621.049988,637.200012,621.049988,633.625000,516.986877,3981448
2012-05-03,631.349976,642.049988,629.275024,639.750000,521.984131,3358922
2012-05-04,640.000000,647.625000,631.525024,638.400024,520.882935,3571718
2012-05-07,630.000000,639.250000,624.200012,636.625000,519.434753,2627762
2012-05-08,612.500000,617.349976,597.825012,600.349976,489.837036,9631578
2012-05-09,597.500000,617.299988,597.049988,612.775024,499.974915,9271544
2012-05-10,612.775024,620.900024,612.500000,616.275024,502.830658,2992620
2012-05-11,612.000000,618.450012,610.599976,615.375000,502.096283,2745190
2012-05-14,613.650024,617.000000,610.000000,612.974976,500.138123,2573752
2012-05-15,612.000000,616.500000,609.900024,613.150024,500.280853,1875510
2012-05-16,610.000000,620.950012,603.375000,611.700012,499.097839,4567936
2012-05-17,611.000000,617.500000,599.525024,611.000000,498.526672,4137524
2012-05-18,602.400024,612.450012,601.325012,605.325012,493.896393,2656670
2012-05-21,605.500000,612.500000,602.025024,604.599976,493.304596,2227088
2012-05-22,610.500000,620.000000,606.500000,612.025024,499.362823,2360916
2012-05-23,616.500000,617.775024,607.049988,612.575012,499.811554,2162806
2012-05-24,612.500000,614.474976,603.549988,610.724976,498.302124,1205674
2012-05-25,606.049988,612.500000,604.549988,610.400024,498.037079,915046
2012-05-28,612.000000,615.000000,607.525024,612.349976,499.628021,790194
2012-05-29,614.000000,624.000000,609.200012,620.174988,506.012665,1575032
2012-05-30,615.625000,628.500000,615.625000,620.275024,506.094574,1581514
2012-05-31,610.500000,627.950012,610.500000,622.674988,508.052399,4411602
2012-06-01,620.000000,622.500000,609.250000,612.299988,499.587524,1479528
2012-06-04,605.000000,608.000000,598.099976,606.625000,494.957062,1204430
2012-06-05,607.000000,615.450012,607.000000,613.250000,500.362610,2063398
2012-06-06,615.000000,631.875000,614.549988,625.575012,510.418701,3291908
2012-06-07,623.500000,624.950012,615.775024,620.099976,509.207489,2149728
2012-06-08,615.599976,621.299988,612.075012,615.450012,505.389069,2400244
2012-06-11,616.500000,623.025024,613.549988,616.775024,506.477112,1545048
2012-06-12,610.549988,626.500000,610.549988,624.049988,512.451111,1092142
2012-06-13,624.500000,630.000000,621.299988,625.200012,513.395508,1450858
2012-06-14,624.500000,630.750000,622.500000,627.000000,514.873413,1471124
2012-06-15,627.025024,640.000000,624.500000,636.224976,522.448730,1986040
2012-06-18,638.000000,643.174988,625.000000,628.575012,516.166565,1495388
2012-06-19,628.450012,639.625000,627.549988,636.974976,523.064758,1769058
2012-06-20,637.000000,637.000000,621.650024,626.400024,514.380798,1753740
2012-06-21,622.525024,626.000000,604.500000,612.025024,502.576416,4155980
2012-06-22,607.125000,619.950012,607.125000,616.724976,506.435913,1919560
2012-06-25,618.500000,619.250000,605.500000,608.375000,499.579437,1588758
2012-06-26,608.750000,618.500000,608.525024,617.549988,507.113617,1109714
2012-06-27,618.125000,629.400024,618.125000,623.349976,511.876282,2305862
2012-06-28,623.474976,631.950012,618.125000,629.424988,516.864685,1894228
2012-06-29,631.674988,643.500000,631.450012,638.724976,524.501770,1990150
2012-07-02,639.500000,639.500000,628.224976,629.724976,517.111023,2111100
2012-07-03,632.500000,634.900024,615.150024,619.700012,508.879120,2227292
2012-07-04,621.750000,624.750000,615.775024,623.924988,512.348145,1301806
2012-07-05,623.924988,623.924988,617.599976,620.299988,509.371643,1520876
2012-07-06,620.000000,626.400024,613.500000,623.875000,512.307312,1929928
2012-07-09,622.500000,632.275024,621.674988,629.700012,517.090637,1912768
2012-07-10,632.500000,635.125000,624.775024,630.849976,518.035034,2517598
2012-07-11,626.625000,637.250000,626.625000,629.150024,516.638916,2034538
2012-07-12,612.500000,625.000000,609.650024,618.000000,507.482727,7859080
2012-07-13,636.900024,642.000000,621.500000,624.700012,512.985046,7217154
2012-07-16,624.500000,629.625000,601.450012,603.674988,495.719666,3620626
2012-07-17,609.000000,612.000000,587.599976,592.950012,486.912872,6383816
2012-07-18,597.500000,602.200012,589.250000,597.650024,490.772217,2975286
2012-07-19,601.500000,605.000000,597.625000,600.500000,493.112549,1335352
2012-07-20,600.500000,614.000000,600.150024,611.525024,502.165802,3378226
2012-07-23,604.000000,613.599976,600.500000,607.125000,499.778809,2903198
2012-07-24,604.049988,609.325012,598.549988,604.575012,497.679626,1648092
2012-07-25,602.000000,608.500000,598.450012,606.575012,499.325958,1666030
2012-07-26,606.500000,610.500000,595.099976,599.224976,493.275543,2945746
2012-07-27,607.500000,615.099976,601.625000,612.650024,504.326752,1842976
2012-07-30,617.450012,621.424988,607.275024,615.500000,506.673065,2625712
2012-07-31,617.500000,624.625000,613.125000,621.825012,511.879517,1979964
2012-08-01,619.049988,622.400024,611.049988,612.325012,504.059174,1295750
2012-08-02,614.974976,618.349976,611.000000,616.400024,507.413757,951058
2012-08-03,614.000000,620.125000,609.049988,618.450012,509.101440,977736
2012-08-06,622.500000,624.000000,612.599976,614.450012,505.808594,1015540
2012-08-07,619.500000,633.099976,617.325012,632.025024,520.276184,2099154
2012-08-08,632.500000,633.325012,623.200012,624.599976,514.164001,1643000
2012-08-09,625.125000,633.924988,625.125000,629.075012,517.847717,1129474
2012-08-10,628.000000,642.500000,627.875000,640.025024,526.861572,3082356
2012-08-13,639.549988,639.549988,628.625000,633.150024,521.202271,1428038
2012-08-14,630.000000,636.625000,629.625000,634.200012,522.066650,1136930
2012-08-16,635.075012,635.775024,626.049988,631.775024,520.070251,1788292
2012-08-17,632.525024,642.250000,632.000000,639.299988,526.264893,1287576
2012-08-21,639.950012,652.500000,638.549988,649.325012,534.517395,2051576
2012-08-22,647.950012,654.500000,644.049988,645.825012,531.636292,1134096
2012-08-23,645.875000,663.000000,645.875000,661.724976,544.724854,2337314
2012-08-24,660.000000,664.200012,656.500000,661.424988,544.477661,1578938
2012-08-27,658.099976,665.450012,657.500000,660.224976,543.489868,967200
2012-08-28,663.474976,677.325012,657.500000,675.450012,556.023132,2266204
2012-08-29,675.000000,679.000000,667.500000,671.650024,552.894958,2139290
2012-08-30,669.950012,694.400024,661.700012,683.575012,562.711487,3333432
2012-08-31,678.500000,679.500000,667.325012,671.875000,553.080200,1773848
2012-09-03,675.000000,677.450012,666.500000,668.924988,550.651672,1223826
2012-09-04,666.450012,673.500000,661.025024,670.424988,551.886475,1508018
2012-09-05,669.750000,685.500000,666.000000,682.250000,561.620667,2028960
2012-09-06,682.049988,689.950012,676.825012,687.799988,566.189453,2291684
2012-09-07,695.000000,698.400024,689.450012,693.349976,570.758179,2636656
2012-09-08,null,null,null,null,null,null
2012-09-10,691.599976,691.950012,682.974976,685.724976,564.481140,1476024
2012-09-11,684.500000,697.799988,682.025024,696.325012,573.207275,1274180
2012-09-12,698.474976,710.500000,694.950012,707.450012,582.365112,2114466
2012-09-13,706.500000,711.974976,704.775024,708.849976,583.517456,1881210
2012-09-14,714.000000,719.900024,701.075012,706.549988,581.624084,2814840
2012-09-17,709.125000,710.775024,667.750000,671.049988,552.401001,5094390
2012-09-18,672.500000,672.500000,646.275024,649.900024,534.990601,7220206
2012-09-20,647.500000,668.450012,645.799988,661.000000,544.127930,4042506
2012-09-21,662.450012,666.150024,649.150024,652.025024,536.739929,4247758
2012-09-24,655.000000,656.500000,638.500000,644.724976,530.730469,4937020
2012-09-25,645.049988,654.875000,641.150024,646.599976,532.274170,3823694
2012-09-26,647.599976,652.500000,641.000000,642.799988,529.145874,3292812
2012-09-27,640.049988,649.750000,630.549988,635.775024,523.363281,5605398
2012-09-28,639.400024,652.500000,638.250000,647.950012,533.385498,2912996
2012-10-01,647.500000,654.900024,646.525024,651.474976,536.287170,1795618
2012-10-03,650.500000,662.500000,650.500000,661.325012,544.395691,2318230
2012-10-04,660.000000,660.825012,654.325012,658.575012,542.131897,1319284
2012-10-05,655.125000,659.674988,527.500000,652.000000,536.719482,3836110
2012-10-08,655.000000,657.625000,642.724976,646.349976,532.068298,1685408
2012-10-09,648.950012,649.400024,642.500000,647.424988,532.953247,1291154
2012-10-10,643.000000,650.875000,642.500000,644.674988,530.689453,1163978
2012-10-11,645.125000,650.775024,643.025024,644.724976,530.730469,1635526
2012-10-12,639.400024,656.825012,636.599976,649.224976,534.434937,2469542
2012-10-15,647.000000,651.200012,643.750000,647.325012,532.870728,814528
2012-10-16,648.500000,655.099976,643.900024,647.950012,533.385498,1282744
2012-10-17,650.650024,652.450012,636.000000,641.575012,528.137573,1597480
2012-10-18,643.125000,655.500000,640.099976,653.674988,538.098267,1447128
2012-10-19,654.500000,655.700012,641.000000,644.849976,530.833496,2825616
2012-10-22,662.549988,667.450012,651.500000,659.450012,542.852234,5397342
2012-10-23,662.000000,662.000000,655.950012,657.299988,541.082336,1136696
2012-10-25,657.500000,661.950012,652.125000,657.674988,541.390808,2254470
2012-10-29,655.500000,659.900024,650.400024,654.200012,538.530273,815628
2012-10-30,652.200012,661.000000,652.200012,655.750000,539.806213,805268
2012-10-31,654.549988,658.400024,652.000000,657.750000,542.694031,999536
2012-11-01,657.450012,660.174988,655.099976,657.625000,542.590759,1579768
2012-11-02,662.450012,669.000000,659.200012,665.599976,549.170898,1673974
2012-11-05,667.950012,671.674988,662.650024,664.799988,548.510742,1223826
2012-11-06,662.500000,668.700012,659.724976,660.275024,544.777527,1297466
2012-11-07,662.500000,666.674988,660.750000,665.750000,549.294678,1058390
2012-11-08,662.000000,667.349976,658.299988,665.599976,549.170898,1239044
2012-11-09,665.000000,666.625000,660.450012,662.474976,546.592407,711382
2012-11-11,null,null,null,null,null,null
2012-11-12,660.000000,674.000000,660.000000,667.250000,550.532410,1466782
2012-11-15,660.049988,661.000000,645.500000,647.075012,533.886353,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,530.854126,1598890
2012-11-19,645.049988,647.500000,629.250000,631.174988,520.767700,1676286
2012-11-20,637.500000,641.450012,628.025024,636.400024,525.078857,1256040
2012-11-21,638.125000,647.349976,638.125000,641.099976,528.956543,941744
2012-11-22,641.049988,642.049988,635.500000,638.224976,526.584656,611624
2012-11-23,641.000000,645.700012,635.625000,644.299988,531.596558,749676
2012-11-26,644.000000,647.849976,642.500000,646.849976,533.700623,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,534.319519,1338160
2012-11-29,655.000000,656.000000,646.174988,649.049988,535.515747,3470578
2012-11-30,647.500000,662.500000,645.549988,657.000000,542.075134,3579294
2012-12-03,657.500000,661.000000,652.599976,658.400024,543.230347,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,536.072754,1595120
2012-12-05,650.000000,653.775024,644.299988,648.950012,535.433472,1790058
2012-12-06,647.500000,647.500000,634.500000,640.349976,528.337830,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,521.510193,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,510.392273,3029430
2012-12-11,617.500000,621.500000,605.174988,609.849976,503.172791,4926914
2012-12-12,612.450012,620.500000,610.549988,612.900024,505.689209,2487948
2012-12-13,615.049988,617.299988,608.549988,611.275024,504.348389,2297162
2012-12-14,608.500000,622.500000,608.075012,621.450012,512.743835,2196814
2012-12-17,619.575012,624.450012,601.049988,602.750000,497.314758,4482898
2012-12-18,607.349976,612.500000,598.500000,605.325012,499.439423,4688482
2012-12-19,608.049988,618.275024,608.049988,616.325012,508.515289,6642060
2012-12-20,613.575012,627.500000,613.575012,626.025024,516.518555,2314030
2012-12-21,625.000000,632.200012,618.849976,629.349976,519.261719,2457968
2012-12-24,631.000000,635.549988,630.049988,633.099976,522.355713,1254818
2012-12-26,633.500000,634.575012,627.650024,631.099976,520.705688,1435258
2012-12-27,632.450012,632.450012,623.825012,625.474976,516.064697,1994158
2012-12-28,627.000000,636.000000,625.375000,633.750000,522.892334,1501622
2012-12-31,630.500000,632.799988,626.000000,627.924988,518.086060,704170
2013-01-01,633.474976,633.950012,630.000000,632.075012,521.510193,509580
2013-01-02,633.500000,636.200012,627.775024,631.650024,521.159485,1880246
2013-01-03,632.500000,642.000000,629.974976,640.299988,528.296509,2635130
2013-01-04,642.500000,650.500000,640.450012,649.599976,535.969604,5228760
2013-01-07,650.000000,652.000000,645.125000,647.424988,534.175171,1820752
2013-01-08,647.500000,652.150024,647.150024,650.125000,536.403015,2341870
2013-01-09,650.500000,653.700012,636.575012,638.299988,526.646301,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,519.138062,4522838
2013-01-11,645.000000,661.250000,645.000000,653.174988,538.919434,7805006
2013-01-14,659.500000,674.224976,653.674988,667.250000,550.532410,5790224
2013-01-15,695.000000,700.000000,663.500000,668.724976,551.749146,8262978
2013-01-16,668.450012,677.500000,654.500000,673.875000,555.998291,4109492
2013-01-17,674.849976,685.900024,671.500000,681.000000,561.876953,3028544
2013-01-18,681.250000,683.025024,669.025024,675.500000,557.339172,1440470
2013-01-21,676.250000,677.450012,663.549988,665.000000,548.675659,1260038
2013-01-22,663.000000,665.849976,654.049988,658.750000,543.519043,1386630
2013-01-23,657.875000,661.875000,649.200012,655.974976,542.464783,1877654
2013-01-24,652.500000,668.450012,652.500000,664.275024,549.328491,3498470
2013-01-25,661.875000,672.500000,661.875000,670.250000,554.269653,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,556.150940,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,556.109558,1731804
2013-01-30,670.500000,674.924988,667.900024,673.075012,556.605774,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,555.778687,4313168
2013-02-01,672.000000,676.000000,671.075012,674.049988,557.411865,1484540
2013-02-04,674.500000,683.900024,672.575012,678.174988,560.823242,2487304
2013-02-05,672.549988,682.500000,672.549988,680.025024,562.353149,2161994
2013-02-06,681.250000,687.950012,681.000000,685.275024,566.694763,3573706
2013-02-07,680.500000,695.000000,680.500000,693.575012,573.558411,2612782
2013-02-08,693.000000,718.500000,692.549988,711.299988,588.216370,6973618
2013-02-11,712.000000,714.450012,706.125000,707.349976,584.949646,2312126
2013-02-12,704.525024,707.500000,700.924988,705.025024,583.027161,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,593.508911,3822666
2013-02-14,715.049988,727.900024,714.500000,723.849976,598.594543,2946958
2013-02-15,722.000000,725.900024,715.325012,721.075012,596.299805,1820790
2013-02-18,720.049988,720.950012,710.000000,712.674988,589.353516,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,596.878845,744294
2013-02-20,720.750000,728.500000,720.750000,726.400024,600.703308,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,599.979919,3849146
2013-02-22,725.000000,732.025024,721.150024,727.549988,601.654175,1310694
2013-02-25,726.500000,737.500000,725.750000,736.849976,609.345032,1730030
2013-02-26,733.500000,749.974976,733.000000,748.200012,618.730896,2853670
2013-02-27,747.625000,751.525024,738.650024,741.599976,613.273071,2556682
2013-02-28,743.125000,762.500000,742.625000,758.500000,627.248840,4599424
2013-03-01,757.549988,758.000000,749.000000,750.924988,620.984619,2537326
2013-03-04,745.500000,759.950012,745.500000,756.599976,625.677429,3136076
2013-03-05,758.500000,771.500000,754.299988,770.075012,636.820618,3440054
2013-03-06,768.075012,782.750000,768.075012,780.599976,645.524658,2299510
2013-03-07,780.500000,798.799988,779.674988,794.950012,657.391479,3908702
2013-03-08,795.000000,797.825012,787.450012,791.575012,654.600342,4341502
2013-03-11,787.500000,794.775024,778.325012,783.099976,647.592102,2221330
2013-03-12,779.000000,783.974976,774.000000,780.250000,645.235168,1809452
2013-03-13,778.025024,779.349976,774.000000,775.849976,641.596252,1794496
2013-03-14,778.500000,788.500000,771.900024,783.849976,648.212158,3051218
2013-03-15,786.000000,790.200012,780.299988,785.125000,649.266602,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,647.902100,1694988
2013-03-19,782.250000,782.250000,770.224976,773.375000,639.549805,3739910
2013-03-20,770.000000,786.325012,769.974976,778.825012,644.056702,4168136
2013-03-21,781.500000,787.200012,776.849976,779.974976,645.007629,1664604
2013-03-22,780.700012,781.049988,766.000000,771.075012,637.647705,2714456
2013-03-25,774.250000,776.000000,764.200012,771.674988,638.143982,1857316
2013-03-26,770.049988,785.000000,768.075012,778.174988,643.519165,1781536
2013-03-28,778.000000,791.700012,770.825012,787.875000,651.540527,3065662
2013-04-01,782.500000,786.849976,775.625000,778.424988,643.725830,968812
2013-04-02,778.000000,785.599976,770.625000,783.674988,648.067688,1130332
2013-04-03,785.000000,787.500000,765.500000,771.700012,638.164734,959932
2013-04-04,770.049988,770.049988,750.500000,753.900024,623.444641,1126338
2013-04-05,752.500000,754.674988,742.049988,749.174988,619.537292,1865248
2013-04-08,749.450012,749.450012,737.500000,740.375000,612.260071,896416
2013-04-09,740.000000,756.500000,738.799988,748.700012,619.144531,1672354
2013-04-10,754.950012,769.450012,750.500000,765.224976,632.809814,2046284
2013-04-11,770.000000,775.049988,760.349976,768.450012,635.477051,2244658
2013-04-12,740.950012,762.250000,739.174988,755.875000,625.077881,5032060
2013-04-15,756.750000,757.000000,724.174988,736.224976,608.828186,5391496
2013-04-16,735.000000,746.724976,728.974976,741.575012,613.252441,3071582
2013-04-17,747.500000,749.500000,715.500000,728.325012,602.295471,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375000,600.682678,8554458
2013-04-22,723.000000,729.900024,712.500000,712.650024,589.332764,2962484
2013-04-23,712.224976,724.000000,712.000000,715.275024,591.503418,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,579.822571,7929194
2013-04-26,696.500000,696.724976,682.549988,684.674988,566.198425,4754076
2013-04-29,682.500000,692.349976,682.500000,685.375000,566.777405,3968916
2013-04-30,684.000000,691.000000,682.500000,689.200012,569.940430,4020570
2013-05-02,686.750000,719.400024,686.750000,716.950012,592.888672,5630326
